epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3258.98,1.43213,0.72473,1.0005,0.83987,0.58147,0.66338,0.36422,1.36617,0.63009,1.00646,0.005842,0.005842,0.005842
44,3334.68,1.4223,0.7175,0.99488,0.83973,0.58274,0.6638,0.36346,1.36698,0.62848,1.00634,0.005743,0.005743,0.005743
45,3410.35,1.42746,0.72274,0.99566,0.84184,0.58367,0.66504,0.36462,1.36719,0.62726,1.0067,0.005644,0.005644,0.005644
46,3485.58,1.41602,0.71343,0.99479,0.84281,0.58401,0.66715,0.36633,1.36231,0.62398,1.00488,0.005545,0.005545,0.005545
47,3561.3,1.42235,0.71608,0.9931,0.8412,0.58512,0.66682,0.36525,1.36326,0.62309,1.00307,0.005446,0.005446,0.005446
48,3637.01,1.41756,0.7105,0.99178,0.84077,0.58554,0.66793,0.36581,1.36229,0.62216,1.00342,0.005347,0.005347,0.005347
49,3712.62,1.42255,0.71856,0.99341,0.84429,0.58651,0.66947,0.36657,1.36141,0.62083,1.00333,0.005248,0.005248,0.005248
50,3788.11,1.41855,0.71234,0.99281,0.84826,0.58646,0.67012,0.36712,1.35882,0.61897,1.00176,0.005149,0.005149,0.005149
51,3863.74,1.42176,0.71331,0.99212,0.84159,0.59073,0.67139,0.36837,1.35658,0.61787,1.00214,0.00505,0.00505,0.00505
52,3938.62,1.40634,0.70445,0.99462,0.84062,0.58973,0.67078,0.3686,1.35572,0.61727,1.00253,0.004951,0.004951,0.004951
53,4013.67,1.40812,0.7042,0.98948,0.84292,0.58991,0.67137,0.36927,1.35644,0.61657,1.00268,0.004852,0.004852,0.004852
54,4088.91,1.40962,0.70289,0.99008,0.84499,0.59011,0.67203,0.37012,1.35632,0.61559,1.00248,0.004753,0.004753,0.004753
55,4164.39,1.40329,0.69924,0.98929,0.84681,0.58976,0.67206,0.37054,1.35536,0.61382,1.00164,0.004654,0.004654,0.004654
56,4239.66,1.3988,0.69628,0.98975,0.84286,0.58994,0.67142,0.37027,1.35445,0.61344,1.00072,0.004555,0.004555,0.004555
57,4315.08,1.4051,0.69832,0.98867,0.84153,0.59229,0.67217,0.37073,1.35323,0.6113,0.99989,0.004456,0.004456,0.004456
58,4390.21,1.39609,0.69243,0.98758,0.84328,0.59339,0.67365,0.37137,1.35266,0.60942,1.00007,0.004357,0.004357,0.004357
59,4466.06,1.40183,0.69426,0.98968,0.84459,0.59262,0.67457,0.37159,1.35168,0.6087,1.00073,0.004258,0.004258,0.004258
60,4541.62,1.40434,0.69526,0.9872,0.84274,0.59369,0.67438,0.37162,1.35045,0.60883,1.0005,0.004159,0.004159,0.004159
61,4616.86,1.39163,0.69395,0.98642,0.84541,0.5933,0.67481,0.37163,1.35004,0.60819,1.00039,0.00406,0.00406,0.00406
62,4692.69,1.40958,0.69544,0.98635,0.84247,0.59538,0.67592,0.37231,1.34854,0.60679,1.00002,0.003961,0.003961,0.003961
63,4768.06,1.39436,0.68595,0.98494,0.84487,0.59434,0.67672,0.3728,1.34848,0.60678,0.99985,0.003862,0.003862,0.003862
64,4843.47,1.38833,0.68381,0.98337,0.84344,0.59479,0.67651,0.37285,1.34807,0.60645,0.99938,0.003763,0.003763,0.003763
65,4919.21,1.39428,0.68711,0.98101,0.84587,0.59395,0.67669,0.37306,1.34829,0.60596,0.9992,0.003664,0.003664,0.003664
66,4994.51,1.38701,0.68169,0.9801,0.84624,0.59421,0.67672,0.37326,1.34876,0.60631,0.99918,0.003565,0.003565,0.003565
67,5070.04,1.3869,0.67966,0.9821,0.84591,0.59431,0.67678,0.3736,1.34842,0.60524,0.9992,0.003466,0.003466,0.003466
68,5145.72,1.38215,0.67713,0.98139,0.84519,0.59485,0.67736,0.37373,1.34928,0.60478,0.99954,0.003367,0.003367,0.003367
69,5221.2,1.38884,0.68127,0.97964,0.84473,0.59478,0.67703,0.37389,1.34982,0.60456,0.99953,0.003268,0.003268,0.003268
70,5296.93,1.37774,0.6704,0.97614,0.84449,0.59533,0.67763,0.37403,1.34977,0.60425,0.99931,0.003169,0.003169,0.003169
71,5372.56,1.37581,0.6719,0.97653,0.84556,0.59615,0.67863,0.37447,1.34937,0.60374,0.99941,0.00307,0.00307,0.00307
72,5447.89,1.37373,0.67251,0.97926,0.84553,0.59608,0.67864,0.37434,1.3493,0.60319,0.99962,0.002971,0.002971,0.002971
73,5523.35,1.37713,0.66716,0.9781,0.84537,0.59574,0.67834,0.37453,1.34893,0.60268,0.99962,0.002872,0.002872,0.002872
74,5598.4,1.35919,0.66014,0.97594,0.8472,0.59561,0.67849,0.37478,1.34839,0.60241,0.99931,0.002773,0.002773,0.002773
75,5674.24,1.36944,0.66445,0.97277,0.84753,0.59612,0.67876,0.3748,1.34842,0.60204,0.99918,0.002674,0.002674,0.002674
76,5749.92,1.36694,0.66541,0.97415,0.84718,0.59577,0.67885,0.37478,1.34835,0.60187,0.99928,0.002575,0.002575,0.002575
77,5825.44,1.36625,0.66251,0.97259,0.84646,0.59615,0.67878,0.37493,1.34803,0.6014,0.9991,0.002476,0.002476,0.002476
78,5901.05,1.35536,0.66109,0.9712,0.84811,0.5962,0.67924,0.37504,1.34825,0.60101,0.99902,0.002377,0.002377,0.002377
79,5976.37,1.36203,0.66316,0.97309,0.84964,0.59599,0.67939,0.37489,1.34817,0.60068,0.99884,0.002278,0.002278,0.002278
80,6051.62,1.35528,0.65668,0.96836,0.84916,0.59617,0.67968,0.37505,1.34819,0.60056,0.99874,0.002179,0.002179,0.002179
81,6127.2,1.3528,0.65124,0.97071,0.84841,0.59704,0.68003,0.37526,1.34774,0.60013,0.9986,0.00208,0.00208,0.00208
82,6202.66,1.35136,0.65339,0.97241,0.84788,0.5972,0.68009,0.37523,1.34795,0.60021,0.99868,0.001981,0.001981,0.001981
83,6278.26,1.35574,0.65417,0.96878,0.84831,0.59789,0.68029,0.37542,1.34794,0.59986,0.9987,0.001882,0.001882,0.001882
84,6353.73,1.34355,0.64628,0.96742,0.84867,0.59786,0.68013,0.37547,1.34813,0.59946,0.99864,0.001783,0.001783,0.001783
85,6429.47,1.34765,0.64832,0.96687,0.84941,0.59738,0.68003,0.37537,1.34813,0.59927,0.99857,0.001684,0.001684,0.001684
86,6504.52,1.33277,0.63779,0.96632,0.84928,0.59768,0.68026,0.37549,1.34825,0.59892,0.99858,0.001585,0.001585,0.001585
87,6579.56,1.33407,0.63927,0.96752,0.84991,0.59753,0.68045,0.37553,1.34841,0.59872,0.99859,0.001486,0.001486,0.001486
88,6654.59,1.33321,0.63908,0.96413,0.8505,0.59664,0.68011,0.37533,1.34862,0.59876,0.99871,0.001387,0.001387,0.001387
89,6729.37,1.33069,0.6373,0.96348,0.84943,0.59735,0.68051,0.37539,1.34874,0.59856,0.99875,0.001288,0.001288,0.001288
90,6804.61,1.32576,0.63549,0.9629,0.85046,0.59646,0.68031,0.37537,1.34898,0.59842,0.99894,0.001189,0.001189,0.001189
91,6879.09,1.30326,0.60466,0.96731,0.85137,0.59608,0.68018,0.37564,1.34899,0.59826,0.99898,0.00109,0.00109,0.00109
92,6952.97,1.29067,0.59806,0.96158,0.85143,0.59664,0.68046,0.3757,1.34899,0.5982,0.99897,0.000991,0.000991,0.000991
93,7027.08,1.29035,0.59646,0.95971,0.85187,0.59652,0.68034,0.37572,1.34916,0.59795,0.99899,0.000892,0.000892,0.000892
94,7101.11,1.28305,0.59204,0.95793,0.85155,0.59678,0.68022,0.37582,1.34923,0.59791,0.99904,0.000793,0.000793,0.000793
95,7175.14,1.27935,0.58922,0.95799,0.85198,0.59641,0.68042,0.37586,1.34932,0.59773,0.99918,0.000694,0.000694,0.000694
96,7249.17,1.27489,0.58468,0.95771,0.85261,0.59621,0.68032,0.37599,1.34944,0.5977,0.99928,0.000595,0.000595,0.000595
97,7323.21,1.2733,0.58318,0.95569,0.85292,0.59612,0.68045,0.37607,1.34956,0.59754,0.99942,0.000496,0.000496,0.000496
98,7397.11,1.2648,0.58099,0.95322,0.85339,0.59603,0.68047,0.37598,1.3497,0.59767,0.9995,0.000397,0.000397,0.000397
99,7471.09,1.26343,0.58005,0.95267,0.85362,0.59605,0.6805,0.37588,1.34993,0.59748,0.99957,0.000298,0.000298,0.000298
100,7545.15,1.26097,0.57691,0.95042,0.85336,0.59635,0.68071,0.37617,1.35001,0.5976,0.99969,0.000199,0.000199,0.000199
